Source,Source Name,Target,Target Name,Weight,Type
10000015,George Abbott,10013279,Frederick ,63,Undirected
10000016,John Abel,10001191,Thomas Blount,37,Undirected
10000016,John Abel,10001192,Thomas Blount,51,Undirected
10000016,John Abel,10009932,John Price,22,Undirected
10000016,John Abel,10009933,John Price,16,Undirected
10000016,John Abel,10009934,John Price,11,Undirected
10000016,John Abel,10012266,Rowland Vaughan,34,Undirected
10000016,John Abel,10012625,John Webb,38,Undirected
10000017,Adam Abell,10001928,Robert Cairncross,35,Undirected
10000017,Adam Abell,10003599,Archibald Douglas,40,Undirected
10000017,Adam Abell,10008410,Hugh Montgomery,12,Undirected
10000017,Adam Abell,10011552,James Stewart,14,Undirected
10000018,Thomas Abell,10000683,Robert Barnes,19,Undirected
10000018,Thomas Abell,10000740,Elizabeth Barton,26,Undirected
10000018,Thomas Abell,10001216,Edward Bocking,12,Undirected
10000018,Thomas Abell,10001353,Thomas Bourchier,20,Undirected
10000018,Thomas Abell,10002045,John Capon,31,Undirected
10000018,Thomas Abell,10002533,John Clerk,19,Undirected
10000018,Thomas Abell,10004235,Richard Fetherston,41,Undirected
10000018,Thomas Abell,10004288,John Fisher,37,Undirected
10000018,Thomas Abell,10004533,John Foxe,18,Undirected
10000018,Thomas Abell,10004684,Stephen Gardiner,42,Undirected
10000018,Thomas Abell,10004927,Henry Gold,23,Undirected
10000018,Thomas Abell,10005974,Richard Hilles,19,Undirected
10000018,Thomas Abell,10006406,John Husee,20,Undirected
10000018,Thomas Abell,10006614,William Jerome,74,Undirected
10000018,Thomas Abell,10007171,Hugh Latimer,12,Undirected
10000018,Thomas Abell,10007591,John Longland,20,Undirected
10000018,Thomas Abell,10008073,Richard Master,20,Undirected
10000018,Thomas Abell,10008475,Thomas More,26,Undirected
10000018,Thomas Abell,10009874,Edward Powell,50,Undirected
10000018,Thomas Abell,10012119,Henry Tudor,68,Undirected
10000018,Thomas Abell,10012132,Cuthbert Tunstal,22,Undirected
10000018,Thomas Abell,10013079,Thomas Wolsey,34,Undirected
10000018,Thomas Abell,10013080,Thomas Wolsey,12,Undirected
10000019,William Abell,10000772,John Bastwick,39,Undirected
10000019,William Abell,10001827,Henry Burton,73,Undirected
10000019,William Abell,10003725,Arthur Duck,36,Undirected
10000019,William Abell,10005449,James Hamilton,13,Undirected
10000019,William Abell,10005897,Peter Heylyn,31,Undirected
10000019,William Abell,10006909,Richard Kilvert,93,Undirected
10000019,William Abell,10007327,John Lenthall,42,Undirected
10000019,William Abell,10009524,Isaac Penington,24,Undirected
10000019,William Abell,10009981,William Prynne,38,Undirected
10000020,Isaac Abendana,10000021,Jacob Abendana,80,Undirected
10000020,Isaac Abendana,10001006,Edward Bernard,45,Undirected
10000020,Isaac Abendana,10002185,Edmund Castell,24,Undirected
10000020,Isaac Abendana,10002333,Arthur Charlett,51,Undirected
10000020,Isaac Abendana,10003752,William Dugard,17,Undirected
10000020,Isaac Abendana,10003801,John Durie,45,Undirected
10000020,Isaac Abendana,10005616,Samuel Hartlib,32,Undirected
10000020,Isaac Abendana,10007420,John Lightfoot,50,Undirected
10000020,Isaac Abendana,10009786,Edward Pococke,40,Undirected
10000020,Isaac Abendana,10009787,Edward Pococke,60,Undirected
10000020,Isaac Abendana,10011797,Thomas Tanner,49,Undirected
10000020,Isaac Abendana,10012933,Joseph Williamson,13,Undirected
10000021,Jacob Abendana,10000663,Thomas Barlow,38,Undirected
10000021,Jacob Abendana,10000664,Thomas Barlow,13,Undirected
10000021,Jacob Abendana,10001419,Robert Boyle,50,Undirected
10000021,Jacob Abendana,10002333,Arthur Charlett,20,Undirected
10000021,Jacob Abendana,10003801,John Durie,70,Undirected
10000021,Jacob Abendana,10005616,Samuel Hartlib,66,Undirected
10000021,Jacob Abendana,10007420,John Lightfoot,22,Undirected
10000021,Jacob Abendana,10009112,Henry Oldenburg,50,Undirected
10000021,Jacob Abendana,10011797,Thomas Tanner,21,Undirected
10000022,David Abercromby,10000024,Patrick Abercromby,56,Undirected
10000022,David Abercromby,10001419,Robert Boyle,56,Undirected
10000022,David Abercromby,10002993,George Crawfurd,15,Undirected
10000022,David Abercromby,10003387,Daniel Defoe,13,Undirected
10000022,David Abercromby,10008203,John Menzies,55,Undirected
10000022,David Abercromby,10008851,Alexander Nisbet,13,Undirected
10000024,Patrick Abercromby,10002993,George Crawfurd,42,Undirected
10000024,Patrick Abercromby,10003387,Daniel Defoe,42,Undirected
10000024,Patrick Abercromby,10003695,William Drummond,22,Undirected
10000024,Patrick Abercromby,10005756,Thomas Hearne,19,Undirected
10000024,Patrick Abercromby,10006125,Henry Home,23,Undirected
10000024,Patrick Abercromby,10008851,Alexander Nisbet,44,Undirected
10000024,Patrick Abercromby,10010528,Thomas Ruddiman,72,Undirected
10000024,Patrick Abercromby,10010616,John Sage,15,Undirected
10000024,Patrick Abercromby,10012588,James Watson,22,Undirected
10000025,Robert Abercromby,10000840,James Beaton,25,Undirected
10000025,Robert Abercromby,10003018,Robert Crichton,13,Undirected
10000025,Robert Abercromby,10003020,William Crichton,31,Undirected
10000025,Robert Abercromby,10005711,Edmund Hay,76,Undirected
10000025,Robert Abercromby,10009375,William Parry,11,Undirected
10000025,Robert Abercromby,10009592,Robert Persons,21,Undirected
10000025,Robert Abercromby,10011681,James Stuart,62,Undirected
10000025,Robert Abercromby,10012117,Elizabeth Tudor,18,Undirected
10000026,John Abernethy,10000041,Patrick Adair,43,Undirected
10000026,John Abernethy,10000254,James Arbuckle,21,Undirected
10000026,John Abernethy,10001406,William Boyd,49,Undirected
10000026,John Abernethy,10001428,Joseph Boyse,57,Undirected
10000026,John Abernethy,10001686,Michael Bruce,59,Undirected
10000026,John Abernethy,10002000,George Campbell,43,Undirected
10000026,John Abernethy,10002145,John Carteret,39,Undirected
10000026,John Abernethy,10002497,Samuel Clarke,56,Undirected
10000026,John Abernethy,10003680,Thomas Drennan,48,Undirected
10000026,John Abernethy,10003972,Thomas Emlyn,44,Undirected
10000026,John Abernethy,10005377,Samuel Haliday,98,Undirected
10000026,John Abernethy,10005788,Samuel Hemphill,41,Undirected
10000026,John Abernethy,10005996,Benjamin Hoadly,59,Undirected
10000026,John Abernethy,10006412,Francis Hutcheson,73,Undirected
10000026,John Abernethy,10006459,George I,43,Undirected
10000026,John Abernethy,10006981,James Kirkpatrick,77,Undirected
10000026,John Abernethy,10006982,James Kirkpatrick,46,Undirected
10000026,John Abernethy,10007896,John Malcome,41,Undirected
10000026,John Abernethy,10008077,Charles Mastertown,44,Undirected
10000026,John Abernethy,10010477,Edward Rothwell,11,Undirected
10000026,John Abernethy,10011118,John Simson,40,Undirected
10000026,John Abernethy,10011253,William Smith,11,Undirected
10000026,John Abernethy,10011763,Edward Synge,35,Undirected
10000026,John Abernethy,10011764,Edward Synge,19,Undirected
10000026,John Abernethy,10013308,William ,41,Undirected
10000027,Edward Abney,10000028,Thomas Abney,63,Undirected
10000027,Edward Abney,10000135,John Allen,41,Undirected
10000027,Edward Abney,10000209,Thomas Andrewes,47,Undirected
10000027,Edward Abney,10000344,Henry Ashurst,14,Undirected
10000027,Edward Abney,10000345,Henry Ashurst,15,Undirected
10000027,Edward Abney,10000947,Bridget Bendish,28,Undirected
10000027,Edward Abney,10001080,Thomas Birch,41,Undirected
10000027,Edward Abney,10003058,Oliver Cromwell,17,Undirected
10000027,Edward Abney,10003105,Ralph Cudworth,47,Undirected
10000027,Edward Abney,10004360,John Fleet,39,Undirected
10000027,Edward Abney,10006012,Thomas Hobbes,41,Undirected
10000027,Edward Abney,10007266,Samuel Lee,11,Undirected
10000027,Edward Abney,10007420,John Lightfoot,19,Undirected
10000027,Edward Abney,10007541,John Locke,19,Undirected
10000027,Edward Abney,10008053,Damaris Masham,40,Undirected
10000027,Edward Abney,10010964,Samuel Shaw,34,Undirected
10000027,Edward Abney,10011156,Matthew Skinner,46,Undirected
10000027,Edward Abney,10012499,Brian Walton,21,Undirected
10000027,Edward Abney,10013125,John Worthington,54,Undirected
10000028,Thomas Abney,10002325,William Chapple,22,Undirected
10000028,Thomas Abney,10002401,Josiah Child,17,Undirected
10000028,Thomas Abney,10002644,Thomas Cole,14,Undirected
10000028,Thomas Abney,10003387,Daniel Defoe,64,Undirected
10000028,Thomas Abney,10003440,Alexander Denton,36,Undirected
10000028,Thomas Abney,10003899,Humphrey Edwin,23,Undirected
10000028,Thomas Abney,10004360,John Fleet,26,Undirected
10000028,Thomas Abney,10004494,Michael Foster,38,Undirected
10000028,Thomas Abney,10005318,John Guyse,28,Undirected
10000028,Thomas Abney,10005767,Charles Hedges,25,Undirected
10000028,Thomas Abney,10005768,William Hedges,69,Undirected
10000028,Thomas Abney,10006594,David Jennings,13,Undirected
10000028,Thomas Abney,10007541,John Locke,11,Undirected
10000028,Thomas Abney,10008080,Nathaniel Mather,21,Undirected
10000028,Thomas Abney,10008715,Daniel Neal,16,Undirected
10000028,Thomas Abney,10009971,Edmund Probyn,19,Undirected
10000028,Thomas Abney,10010848,John Searle,19,Undirected
10000028,Thomas Abney,10011210,Jeremiah Smith,13,Undirected
10000028,Thomas Abney,10011666,Anne Stuart,54,Undirected
10000028,Thomas Abney,10011683,James Stuart,56,Undirected
10000028,Thomas Abney,10011735,Jonathan Swift,23,Undirected
10000028,Thomas Abney,10012607,Isaac Watts,67,Undirected
10000028,Thomas Abney,10012910,Daniel Williams,11,Undirected
10000029,Thomas Abney,10000802,Richard Baxter,18,Undirected
10000029,Thomas Abney,10002325,William Chapple,22,Undirected
10000029,Thomas Abney,10002337,Job Charnock,12,Undirected
10000029,Thomas Abney,10002349,Isaac Chauncy,20,Undirected
10000029,Thomas Abney,10002401,Josiah Child,15,Undirected
10000029,Thomas Abney,10002475,Alured Clarke,47,Undirected
10000029,Thomas Abney,10002644,Thomas Cole,23,Undirected
10000029,Thomas Abney,10003099,Alexander Cruden,52,Undirected
10000029,Thomas Abney,10003387,Daniel Defoe,22,Undirected
10000029,Thomas Abney,10003440,Alexander Denton,17,Undirected
10000029,Thomas Abney,10003899,Humphrey Edwin,23,Undirected
10000029,Thomas Abney,10004494,Michael Foster,28,Undirected
10000029,Thomas Abney,10005318,John Guyse,18,Undirected
10000029,Thomas Abney,10005767,Charles Hedges,20,Undirected
10000029,Thomas Abney,10005768,William Hedges,28,Undirected
10000029,Thomas Abney,10006289,John Howe,18,Undirected
10000029,Thomas Abney,10006395,William Hunt,49,Undirected
10000029,Thomas Abney,10006426,Thomas Hutchinson,44,Undirected
10000029,Thomas Abney,10006594,David Jennings,15,Undirected
10000029,Thomas Abney,10007541,John Locke,23,Undirected
10000029,Thomas Abney,10008080,Nathaniel Mather,28,Undirected
10000029,Thomas Abney,10008162,Matthew Meade,21,Undirected
10000029,Thomas Abney,10008652,William Murray,42,Undirected
10000029,Thomas Abney,10008715,Daniel Neal,15,Undirected
10000029,Thomas Abney,10009329,Thomas Parker,37,Undirected
10000029,Thomas Abney,10009495,Henry Pelham,51,Undirected
10000029,Thomas Abney,10010222,James Reynolds,41,Undirected
10000029,Thomas Abney,10010848,John Searle,22,Undirected
10000029,Thomas Abney,10011156,Matthew Skinner,19,Undirected
10000029,Thomas Abney,10011210,Jeremiah Smith,22,Undirected
10000029,Thomas Abney,10011631,John Strange,52,Undirected
10000029,Thomas Abney,10011735,Jonathan Swift,23,Undirected
10000029,Thomas Abney,10011818,John Taylor,65,Undirected
10000029,Thomas Abney,10012482,Robert Walpole,51,Undirected
10000029,Thomas Abney,10012607,Isaac Watts,25,Undirected
10000029,Thomas Abney,10012903,John Willes,38,Undirected
10000029,Thomas Abney,10012910,Daniel Williams,18,Undirected
10000029,Thomas Abney,10013084,Anthony Wood,22,Undirected
10000030,Josephus Abudacnus,10000208,Lancelot Andrewes,28,Undirected
10000030,Josephus Abudacnus,10000596,Richard Bancroft,48,Undirected
10000030,Josephus Abudacnus,10000890,William Bedwell,26,Undirected
10000030,Josephus Abudacnus,10001223,Thomas Bodley,73,Undirected
10000030,Josephus Abudacnus,10002176,Isaac Casaubon,48,Undirected
10000030,Josephus Abudacnus,10003990,Thomas Erpenius,48,Undirected
10000030,Josephus Abudacnus,10006539,Thomas James,31,Undirected
10000030,Josephus Abudacnus,10006540,Thomas James,17,Undirected
10000030,Josephus Abudacnus,10006923,John King,13,Undirected
10000030,Josephus Abudacnus,10006924,John King,24,Undirected
10000030,Josephus Abudacnus,10006925,John King,11,Undirected
10000030,Josephus Abudacnus,10008002,Thomas Marshall,55,Undirected
10000030,Josephus Abudacnus,10009786,Edward Pococke,55,Undirected
10000030,Josephus Abudacnus,10011226,Miles Smith,48,Undirected
10000031,Roger Acherley,10000400,Francis Atterbury,36,Undirected
10000031,Roger Acherley,10005550,Robert Harley,52,Undirected
10000031,Roger Acherley,10006411,Archibald Hutcheson,53,Undirected
10000031,Roger Acherley,10006459,George I,43,Undirected
10000031,Roger Acherley,10006462,George II,46,Undirected
10000031,Roger Acherley,10006519,Giles Jacob,49,Undirected
10000031,Roger Acherley,10006801,George Kelly,36,Undirected
10000031,Roger Acherley,10009165,Thomas Osborne,54,Undirected
10000031,Roger Acherley,10010282,Samuel Richardson,43,Undirected
10000031,Roger Acherley,10011666,Anne Stuart,62,Undirected
10000031,Roger Acherley,10011684,James Francis Edward Stuart,64,Undirected
10000031,Roger Acherley,10012335,Thomas Vernon,73,Undirected
10000031,Roger Acherley,10012482,Robert Walpole,33,Undirected
10000031,Roger Acherley,10012930,William Peere Williams,16,Undirected
10000032,John Acland,10010293,Thomas Ridgeway,47,Undirected
10000033,John Acland,10001306,William Borlase,53,Undirected
10000033,John Acland,10001823,Robert Burscough,23,Undirected
10000033,John Acland,10009140,William Oliver,21,Undirected
10000033,John Acland,10009958,John Prince,54,Undirected
10000033,John Acland,10010919,Edward Seymour,20,Undirected
10000034,Jacopo Aconcio,10001204,Thomas Blundeville,53,Undirected
10000034,Jacopo Aconcio,10002251,William Cecil,49,Undirected
10000034,Jacopo Aconcio,10007264,Richard Lee,70,Undirected
10000034,Jacopo Aconcio,10009070,Bernardino Ochino,45,Undirected
10000034,Jacopo Aconcio,10009851,Giovanni Portinari,51,Undirected
10000035,Edward Acton,10000945,John Benbow,22,Undirected
10000035,Edward Acton,10002750,John Constable,24,Undirected
10000035,Edward Acton,10006972,Richard Kirkby,87,Undirected
10000035,Edward Acton,10008427,Francis Moore,50,Undirected
10000035,Edward Acton,10011666,Anne Stuart,23,Undirected
10000035,Edward Acton,10012761,William Whetstone,18,Undirected
10000036,Robert Acton,10003152,Thomas Cure,52,Undirected
10000036,Robert Acton,10012116,Edward Tudor,52,Undirected
10000036,Robert Acton,10012117,Elizabeth Tudor,52,Undirected
10000037,George Acworth,10000293,Nicholas Arnold,52,Undirected
10000037,George Acworth,10000444,John Aylmer,24,Undirected
10000037,George Acworth,10000483,Nicholas Bacon,19,Undirected
10000037,George Acworth,10001471,Hugh Brady,12,Undirected
10000037,George Acworth,10002251,William Cecil,55,Undirected
10000037,George Acworth,10002645,William Cole,36,Undirected
10000037,George Acworth,10002779,John Cooke,31,Undirected
10000037,George Acworth,10002796,Thomas Cooper,14,Undirected
10000037,George Acworth,10002797,Thomas Cooper,15,Undirected
10000037,George Acworth,10002935,Richard Cox,49,Undirected
10000037,George Acworth,10004160,John Feckenham,77,Undirected
10000037,George Acworth,10006190,Robert Horne,79,Undirected
10000037,George Acworth,10006191,Robert Horne,15,Undirected
10000037,George Acworth,10006370,Laurence Humphrey,17,Undirected
10000037,George Acworth,10006621,John Jewel,18,Undirected
10000037,George Acworth,10006729,John Joscelin,70,Undirected
10000037,George Acworth,10006948,John Kingsmill,40,Undirected
10000037,George Acworth,10007432,Peter Lily,21,Undirected
10000037,George Acworth,10007563,Adam Loftus,26,Undirected
10000037,George Acworth,10007564,Adam Loftus,22,Undirected
10000037,George Acworth,10009320,Matthew Parker,69,Undirected
10000037,George Acworth,10009683,John Philpott,20,Undirected
10000037,George Acworth,10009799,Reginald Pole,39,Undirected
10000037,George Acworth,10010074,William Rainolds,45,Undirected
10000037,George Acworth,10010671,Nicholas Sander,39,Undirected
10000037,George Acworth,10012117,Elizabeth Tudor,22,Undirected
10000037,George Acworth,10012590,John Watson,38,Undirected
10000037,George Acworth,10012727,Robert Weston,14,Undirected
10000038,Jacob Acworth,10000229,George Anson,98,Undirected
10000038,Jacob Acworth,10002834,Thomas Corbett,50,Undirected
10000038,Jacob Acworth,10006462,George II,69,Undirected
10000038,Jacob Acworth,10007162,Thomas Lascelles,27,Undirected
10000038,Jacob Acworth,10008038,William Martin,50,Undirected
10000038,Jacob Acworth,10008887,John Norris,64,Undirected
10000038,Jacob Acworth,10010265,Michael Richards,28,Undirected
10000038,Jacob Acworth,10010765,Andrew Schalch,32,Undirected
10000038,Jacob Acworth,10012327,Edward Vernon,71,Undirected
10000038,Jacob Acworth,10012482,Robert Walpole,25,Undirected
10000038,Jacob Acworth,10012695,Thomas Wentworth,50,Undirected
10000039,Archibald Adair,10000381,John Atherton,44,Undirected
10000039,Archibald Adair,10001416,Richard Boyle,25,Undirected
